Web-аналитика " A/B-тестирование: практическое руководство Ссылка на курс" Нетология 4.2 "17 500 ₽" "от 1 750 ₽" " 02 февраля" "1.5 месяц" https://tutortop.ru/goto/5102/?term=486
Web-аналитика " UX-аналитика в продукте Ссылка на курс" Skillbox 4.4 "15 000 ₽" "от 1 250 ₽" " 06 января" "1 месяц" https://tutortop.ru/goto/8312/?term=486
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Машинное обучение" " Профессия Data Scientist: машинное обучение Ссылка на курс" Skillbox 4.4 "59 250 ₽" "от 2 469 ₽" " 06 января" "13 месяцев" https://tutortop.ru/goto/4232/?term=482
"Машинное обучение" " Data Science в медицине Ссылка на курс" GeekBrains 4.3 "120 000 ₽" "от 8 200 ₽" " 06 января" "24 месяца" https://tutortop.ru/goto/8062/?term=482
"Машинное обучение" " Как стать специалистом по Data Science Ссылка на курс" "Яндекс Практикум" 2.9 "95 000 ₽" "от 14 000 ₽" " В любой момент" "8 месяцев" https://tutortop.ru/goto/4651/?term=482
"Машинное обучение" " Data Scientist Ссылка на курс" Нетология 4.2 "126 000 ₽" "от 5 250 ₽" " 21 января" "12 месяцев" https://tutortop.ru/goto/4144/?term=482
"Машинное обучение" " Профессия Data Science Ссылка на курс" SkillFactory 4.2 "138 000 ₽" "от 11 500 ₽" " 13 января" "24 месяца" https://tutortop.ru/goto/4549/?term=482
"Машинное обучение" " Machine Learning. Professional Ссылка на курс" Otus 3.4 "70 000 ₽" "Рассрочки нет" " 28 мая" "5 месяцев" https://tutortop.ru/goto/4620/?term=482
"Машинное обучение" " Machine Learning Ссылка на курс" "SF Education" 4.1 "20 000 ₽" "от 1 670 ₽" " В любой момент" "1.5 месяц" https://tutortop.ru/goto/6281/?term=482
"Машинное обучение" " Философия искусственного интеллекта Ссылка на курс" Skillbox 4.4 "34 800 ₽" "от 2 900 ₽" " 06 января" "1 неделя" https://tutortop.ru/goto/6560/?term=482
"Машинное обучение" " Факультет Искусственного интеллекта Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 7 490 ₽" " 06 января" "18 месяцев" https://tutortop.ru/goto/4360/?term=482
"Машинное обучение" " Машинное обучение Ссылка на курс" Нетология 4.2 "35 000 ₽" "от 3 500 ₽" " 15 января" "6.5 месяцев" https://tutortop.ru/goto/4085/?term=482
"Машинное обучение" " AI разработчик Ссылка на курс" SkillFactory 4.2 "105 000 ₽" "от 8 750 ₽" " В любой момент" "12 месяцев" https://tutortop.ru/goto/5138/?term=482
"Машинное обучение" " Факультет Аналитики Big Data Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 7 490 ₽" " 06 января" "18 месяцев" https://tutortop.ru/goto/4365/?term=482
"Машинное обучение" " Курс Machine Learning и Deep Learning Ссылка на курс" SkillFactory 4.2 "47 900 ₽" "от 3 992 ₽" " В любой момент" "5 месяцев" https://tutortop.ru/goto/4552/?term=482
"Машинное обучение" " Компьютерное зрение Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 4 990 ₽" " 06 января" "11 месяцев" https://tutortop.ru/goto/8295/?term=482
"Машинное обучение" " Математика + Machine Learning для Data Science Ссылка на курс" SkillFactory 4.2 "39 900 ₽" "от 3 325 ₽" " 15 января" "5.5 месяцев" https://tutortop.ru/goto/4551/?term=482
"Машинное обучение" " NLP-разработчик Ссылка на курс" GeekBrains 4.3 "81 000 ₽" "от 4 990 ₽" " 06 января" "10 месяцев" https://tutortop.ru/goto/8063/?term=482
"Машинное обучение" " Курс по машинному обучению Ссылка на курс" SkillFactory 4.2 "36 900 ₽" "от 3 075 ₽" " 12 января" "3 месяца" https://tutortop.ru/goto/4562/?term=482
"Машинное обучение" " Машинное обучение Ссылка на курс" GeekBrains 4.3 "40 000 ₽" "от 3 330 ₽" " В любой момент" "6 месяцев" https://tutortop.ru/goto/5124/?term=482
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Аналитика для руководителей" " Профессия Бизнес-аналитик Ссылка на курс" Skillbox 4.4 "87 750 ₽" "от 3 656 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/6086/?term=530
"Аналитика для руководителей" " Трансформация бизнеса: внедрение искусственного интеллекта Ссылка на курс" Нетология 4.2 "150 000 ₽" "от 6 250 ₽" " В любой момент" "3 недели" https://tutortop.ru/goto/7120/?term=530
"Аналитика для руководителей" " DATA-DRIVEN менеджмент Ссылка на курс" "Product Live" 4.1 "57 000 ₽" "от 4 750 ₽" " 12 января" "5 месяцев" https://tutortop.ru/goto/8613/?term=530
"Аналитика для руководителей" " Big Data для менеджеров Ссылка на курс" SkillFactory 4.2 "81 000 ₽" "от 6 750 ₽" " 15 января" "6 месяцев" https://tutortop.ru/goto/4564/?term=530
"Аналитика для руководителей" " Бизнес-аналитик Data Analyst Ссылка на курс" "SF Education" 4.1 "35 040 ₽" "от 2 920 ₽" " 01 февраля" "11 месяцев" https://tutortop.ru/goto/6268/?term=530
"Аналитика для руководителей" " Системный аналитик с нуля Ссылка на курс" Skillbox 4.4 "58 800 ₽" "от 4 900 ₽" " 06 января" "6 месяцев" https://tutortop.ru/goto/5206/?term=530
"Аналитика для руководителей" " Бизнес-аналитик Ссылка на курс" Нетология 4.2 "67 500 ₽" "от 5 625 ₽" " 19 января" "3.5 месяца" https://tutortop.ru/goto/5108/?term=530
"Аналитика для руководителей" " Аналитика для руководителей и владельцев бизнеса Ссылка на курс" SkillFactory 4.2 "57 000 ₽" "от 4 750 ₽" " 12 января" "5 месяцев" https://tutortop.ru/goto/4550/?term=530
"Аналитика для руководителей" " Финансовое моделирование Ссылка на курс" "SF Education" 4.1 "20 040 ₽" "от 1 670 ₽" " В любой момент" "10 месяцев" https://tutortop.ru/goto/6270/?term=530
"Аналитика для руководителей" " Аналитика для руководителей и владельцев бизнеса Ссылка на курс" Skillbox 4.4 "42 930 ₽" "от 3 578 ₽" " 06 января" "2.5 месяца" https://tutortop.ru/goto/7204/?term=530
"Аналитика для руководителей" " Аналитика для руководителей Ссылка на курс" Нетология 4.2 "45 000 ₽" "от 3 750 ₽" " 27 января" "3 месяца" https://tutortop.ru/goto/4181/?term=530
"Аналитика для руководителей" " AI Product Manager Ссылка на курс" SkillFactory 4.2 "48 000 ₽" "от 4 000 ₽" " 11 января" "4 месяца" https://tutortop.ru/goto/7838/?term=530
"Аналитика для руководителей" " Python для руководителей Ссылка на курс" "SF Education" 4.1 "10 000 ₽" "Рассрочки нет" " В любой момент" "2 недели" https://tutortop.ru/goto/6278/?term=530
"Аналитика для руководителей" " Сквозная аналитика Ссылка на курс" Skillbox 4.4 "30 000 ₽" "от 2 500 ₽" " 06 января" "2.5 месяца" https://tutortop.ru/goto/4325/?term=530
"Аналитика для руководителей" " Продуктовая аналитика: понимание продукта через метрики Ссылка на курс" Нетология 4.2 "30 250 ₽" "от 3 025 ₽" " В любой момент" "3.5 месяца" https://tutortop.ru/goto/4167/?term=530
"Аналитика для руководителей" " Основы визуализации данных Ссылка на курс" Нетология 4.2 "4 000 ₽" "от 400 ₽" " В любой момент" "1 месяц" https://tutortop.ru/goto/5948/?term=530
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Аналитика на Python" " Курс Python для решения бизнес-задач Ссылка на курс" GeekBrains 4.3 "18 000 ₽" "Рассрочки нет" " 14 января" "1.5 месяц" https://tutortop.ru/goto/8301/?term=492
"Аналитика на Python" " Python для анализа данных Ссылка на курс" Нетология 4.2 "31 500 ₽" "от 3 150 ₽" " 25 января" "4 месяца" https://tutortop.ru/goto/4146/?term=492
"Аналитика на Python" " Python для анализа данных Ссылка на курс" SkillFactory 4.2 "24 900 ₽" "от 2 075 ₽" " 13 января" "2 месяца" https://tutortop.ru/goto/4548/?term=492
"Аналитика на Python" " Курс: Python, BI и BigData Ссылка на курс" ProductStar 4.0 "65 000 ₽" "от 6 000 ₽" " В любой момент " "12 месяцев" https://tutortop.ru/goto/7863/?term=492
"Аналитика на Python" " Machine Learning Ссылка на курс" "SF Education" 4.1 "20 000 ₽" "от 1 670 ₽" " В любой момент" "1.5 месяц" https://tutortop.ru/goto/6281/?term=492
"Аналитика на Python" " Алгоритмы и структуры данных на Python. Базовый курс Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " 06 января" "1 месяц" https://tutortop.ru/goto/4476/?term=492
"Аналитика на Python" " Курс: Python, BI и BigData Ссылка на курс" ProductStar 4.0 "45 000 ₽" "от 15 000 ₽" " В любой момент " "6 месяцев" https://tutortop.ru/goto/7870/?term=492
"Аналитика на Python" " Python для руководителей Ссылка на курс" "SF Education" 4.1 "10 000 ₽" "Рассрочки нет" " В любой момент" "2 недели" https://tutortop.ru/goto/6278/?term=492
"Аналитика на Python" " Библиотеки Python для Data Science: Numpy, Matplotlib, Scikit-learn Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " 20 января" "1 месяц" https://tutortop.ru/goto/7095/?term=492
"Аналитика на Python" " Основы Python с 0 Ссылка на курс" ProductStar 4.0 "19 000 ₽" "Рассрочки нет" " В любой момент " "2 месяца" https://tutortop.ru/goto/7865/?term=492
"Аналитика на Python" " Алгоритмы и структуры данных на Python. Интерактивный курс Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " В любой момент" "1 месяц" https://tutortop.ru/goto/8084/?term=492
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Аналитика на Power BI" " Power BI Ссылка на курс" Skillbox 4.4 "18 984 ₽" "от 1 582 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/6059/?term=493
"Аналитика на Power BI" " BI-аналитик Ссылка на курс" GeekBrains 4.3 "48 000 ₽" "от 4 000 ₽" " 18 января" "5 месяцев" https://tutortop.ru/goto/8304/?term=493
"Аналитика на Power BI" " Аналитик BI Ссылка на курс" Нетология 4.2 "50 000 ₽" "от 4 166 ₽" " 15 января" "8 месяцев" https://tutortop.ru/goto/4147/?term=493
"Аналитика на Power BI" " Тренажёр Power BI Ссылка на курс" SkillFactory 4.2 "30 900 ₽" "от 2 575 ₽" " 14 января" "3 месяца" https://tutortop.ru/goto/4559/?term=493
"Аналитика на Power BI" " Курс: Python, BI и BigData Ссылка на курс" ProductStar 4.0 "45 000 ₽" "от 15 000 ₽" " В любой момент " "6 месяцев" https://tutortop.ru/goto/7870/?term=493
"Аналитика на Power BI" " Power BI и Power Query: аналитика и визуализация данных Ссылка на курс" "SF Education" 4.1 "13 080 ₽" "от 1 090 ₽" " В любой момент" "1.5 месяц" https://tutortop.ru/goto/6283/?term=493
"Аналитика на Power BI" " Анализ данных в Power BI Ссылка на курс" GeekBrains 4.3 "6 396 ₽" "Рассрочки нет" " 14 января" "1 месяц" https://tutortop.ru/goto/4538/?term=493
"Аналитика на Power BI" " Power BI Ссылка на курс" Нетология 4.2 "23 100 ₽" "от 2 310 ₽" " 09 февраля" "2 месяца" https://tutortop.ru/goto/4182/?term=493
"Аналитика на Power BI" " Курс: Аналитик BI Ссылка на курс" ProductStar 4.0 "39 000 ₽" "от 7 300 ₽" " В любой момент " "6 месяцев" https://tutortop.ru/goto/7864/?term=493
"Аналитика на Power BI" " Power BI & Excel PRO Ссылка на курс" Нетология 4.2 "23 100 ₽" "от 2 310 ₽" " 26 февраля" "2 месяца" https://tutortop.ru/goto/4188/?term=493
"Аналитика на Power BI" " Power BI, Tableau и визуализация данных Ссылка на курс" ProductStar 4.0 "19 000 ₽" "Рассрочки нет" " В любой момент " "2 месяца" https://tutortop.ru/goto/7868/?term=493
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Работа с Excel и Google таблицами" " MS Office Ссылка на курс" Skillbox 4.4 "28 143 ₽" "от 2 345 ₽" " 06 января" "6 месяцев" https://tutortop.ru/goto/4354/?term=484
"Работа с Excel и Google таблицами" " Power BI & Excel PRO Ссылка на курс" Нетология 4.2 "23 100 ₽" "от 2 310 ₽" " 26 февраля" "2 месяца" https://tutortop.ru/goto/4188/?term=484
"Работа с Excel и Google таблицами" " Мастер Google таблиц Ссылка на курс" SkillFactory 4.2 "14 900 ₽" "от 1 242 ₽" " 13 января" "1 месяц" https://tutortop.ru/goto/4572/?term=484
"Работа с Excel и Google таблицами" " Онлайн-курс Эксель Ссылка на курс" "Hedu (Irs.academy)" 2.4 "21 000 ₽" "Рассрочки нет" " В любой момент" "2 месяца" https://tutortop.ru/goto/4707/?term=484
"Работа с Excel и Google таблицами" " Excel Academy Ссылка на курс" "SF Education" 4.1 "7 560 ₽" "от 630 ₽" " В любой момент" "3.5 месяца" https://tutortop.ru/goto/6276/?term=484
"Работа с Excel и Google таблицами" " Excel + Google-таблицы с нуля до PRO Ссылка на курс" Skillbox 4.4 "21 465 ₽" "от 1 789 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/4347/?term=484
"Работа с Excel и Google таблицами" " Exel Ссылка на курс" Нетология 4.2 "17 430 ₽" "от 1 743 ₽" " 04 февраля" "2 месяца" https://tutortop.ru/goto/4143/?term=484
"Работа с Excel и Google таблицами" " Google Таблицы: обрабатываем и автоматизируем данные Ссылка на курс" "SF Education" 4.1 "5 000 ₽" "Рассрочки нет" " В любой момент" "2 недели" https://tutortop.ru/goto/8060/?term=484
"Работа с Excel и Google таблицами" " Excel с нуля: база для работы с данными Ссылка на курс" Нетология 4.2 "1 490 ₽" "от 149 ₽" " В любой момент" "2 недели" https://tutortop.ru/goto/4156/?term=484
"Работа с Excel и Google таблицами" " Базовые навыки EXCEL Ссылка на курс" "SF Education" 4.1 "1 000 ₽" "Рассрочки нет" " В любой момент" "2 недели" https://tutortop.ru/goto/8059/?term=484
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Аналитика на Tableau" " Основы и практика Business Intelligence Ссылка на курс" Skillbox 4.4 "36 000 ₽" "от 3 000 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/8118/?term=491
"Аналитика на Tableau" " Продуктовая аналитика: понимание продукта через метрики Ссылка на курс" Нетология 4.2 "30 250 ₽" "от 3 025 ₽" " В любой момент" "3.5 месяца" https://tutortop.ru/goto/4167/?term=491
"Аналитика на Tableau" " Тренажёр Power BI Ссылка на курс" SkillFactory 4.2 "30 900 ₽" "от 2 575 ₽" " 14 января" "3 месяца" https://tutortop.ru/goto/4559/?term=491
"Аналитика на Tableau" " Курс: Аналитик BI Ссылка на курс" ProductStar 4.0 "39 000 ₽" "от 7 300 ₽" " В любой момент " "6 месяцев" https://tutortop.ru/goto/7864/?term=491
"Аналитика на Tableau" " Бизнес-аналитик Data Analyst Ссылка на курс" "SF Education" 4.1 "35 040 ₽" "от 2 920 ₽" " 01 февраля" "11 месяцев" https://tutortop.ru/goto/6268/?term=491
"Аналитика на Tableau" " Tableau Ссылка на курс" Skillbox 4.4 "24 000 ₽" "от 2 000 ₽" " 06 января" "6 месяцев" https://tutortop.ru/goto/8113/?term=491
"Аналитика на Tableau" " Tableau: визуализация данных Ссылка на курс" Нетология 4.2 "23 100 ₽" "от 2 310 ₽" " 02 марта" "2 месяца" https://tutortop.ru/goto/4127/?term=491
"Аналитика на Tableau" " Power BI, Tableau и визуализация данных Ссылка на курс" ProductStar 4.0 "19 000 ₽" "Рассрочки нет" " В любой момент " "2 месяца" https://tutortop.ru/goto/7868/?term=491
"Аналитика на Tableau" " Основы визуализации данных Ссылка на курс" Нетология 4.2 "4 000 ₽" "от 400 ₽" " В любой момент" "1 месяц" https://tutortop.ru/goto/5948/?term=491
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Нейронные сети" " Факультет Искусственного интеллекта Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 7 490 ₽" " 06 января" "18 месяцев" https://tutortop.ru/goto/4360/?term=489
"Нейронные сети" " Data Scientist Ссылка на курс" Нетология 4.2 "126 000 ₽" "от 5 250 ₽" " 21 января" "12 месяцев" https://tutortop.ru/goto/4144/?term=489
"Нейронные сети" " AI разработчик Ссылка на курс" SkillFactory 4.2 "105 000 ₽" "от 8 750 ₽" " В любой момент" "12 месяцев" https://tutortop.ru/goto/5138/?term=489
"Нейронные сети" " Компьютерное зрение Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 4 990 ₽" " 06 января" "11 месяцев" https://tutortop.ru/goto/8295/?term=489
"Нейронные сети" " Deep leaning Ссылка на курс" Нетология 4.2 "31 500 ₽" "от 3 150 ₽" " 01 февраля" "2 месяца" https://tutortop.ru/goto/4114/?term=489
"Нейронные сети" " Курс Machine Learning и Deep Learning Ссылка на курс" SkillFactory 4.2 "47 900 ₽" "от 3 992 ₽" " В любой момент" "5 месяцев" https://tutortop.ru/goto/4552/?term=489
"Нейронные сети" " NLP-разработчик Ссылка на курс" GeekBrains 4.3 "81 000 ₽" "от 4 990 ₽" " 06 января" "10 месяцев" https://tutortop.ru/goto/8063/?term=489
"Нейронные сети" " Курс по нейронным сетям Ссылка на курс" SkillFactory 4.2 "36 900 ₽" "от 3 075 ₽" " 15 января" "2.5 месяца" https://tutortop.ru/goto/4565/?term=489
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Data Engineering" " Факультет Data Engineering Ссылка на курс" GeekBrains 4.3 "72 000 ₽" "от 4 990 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/5959/?term=479
"Data Engineering" " Дата-инженер с нуля до PRO Ссылка на курс" Нетология 4.2 "90 000 ₽" "от 5 000 ₽" " 12 января" "12 месяцев" https://tutortop.ru/goto/5103/?term=479
"Data Engineering" " Курс по Data Engineering Ссылка на курс" SkillFactory 4.2 "29 900 ₽" "от 2 492 ₽" " 14 января" "2.5 месяца" https://tutortop.ru/goto/4563/?term=479
"Data Engineering" " Data Engineer Ссылка на курс" Otus 3.4 "45 500 ₽" "Рассрочки нет" " 26 февраля" "4 месяца" https://tutortop.ru/goto/4625/?term=479
"Data Engineering" " DataOps-инженер Ссылка на курс" Нетология 4.2 "60 000 ₽" "от 5 000 ₽" " 12 марта" "8 месяцев" https://tutortop.ru/goto/7824/?term=479
"Data Engineering" " Промышленный ML на больших данных Ссылка на курс" Otus 3.4 "42 000 ₽" "Рассрочки нет" " 27 марта" "5 месяцев" https://tutortop.ru/goto/5971/?term=479
"Data Engineering" " ETL: пайплайны, хранилища данных и BI-решения Ссылка на курс" Нетология 4.2 "38 500 ₽" "от 3 850 ₽" " 12 января" "4 месяца" https://tutortop.ru/goto/5105/?term=479
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"SQL для анализа данных" " SQL-разработчик Ссылка на курс" Skillbox 4.4 "31 005 ₽" "от 2 584 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/6561/?term=485
"SQL для анализа данных" " Основы баз данных Проектирование БД и запросы SQL Ссылка на курс" GeekBrains 4.3 "2 000 ₽" "Рассрочки нет" " В любой момент" "2 недели" https://tutortop.ru/goto/4439/?term=485
"SQL для анализа данных" " SQL и получение данных Ссылка на курс" Нетология 4.2 "20 230 ₽" "от 2 023 ₽" " 18 января" "2 месяца" https://tutortop.ru/goto/4148/?term=485
"SQL для анализа данных" " Курс-тренажер по SQL для анализа данных Ссылка на курс" SkillFactory 4.2 "15 900 ₽" "от 1 325 ₽" " 13 января" "2 месяца" https://tutortop.ru/goto/4569/?term=485
"SQL для анализа данных" " PostgreSQL Ссылка на курс" Otus 3.4 "70 000 ₽" "Рассрочки нет" " 01 апреля" "4 месяца" https://tutortop.ru/goto/4599/?term=485
"SQL для анализа данных" " SQL с 0 для анализа данных Ссылка на курс" ProductStar 4.0 "19 000 ₽" "Рассрочки нет" " В любой момент " "1 месяц" https://tutortop.ru/goto/8130/?term=485
"SQL для анализа данных" " SQL для анализа данных Ссылка на курс" Skillbox 4.4 "21 262 ₽" "от 1 772 ₽" " 06 января" "3 месяца" https://tutortop.ru/goto/5175/?term=485
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Работа с презентациями" " Ведущий видеоблога Ссылка на курс" Skillbox 4.4 "40 500 ₽" "от 3 375 ₽" " 06 января" "6 месяцев" https://tutortop.ru/goto/7182/?term=515
"Работа с презентациями" " Инфографика Ссылка на курс" Нетология 4.2 "28 140 ₽" "от 2 814 ₽" " В любой момент" "2.5 месяца" https://tutortop.ru/goto/4130/?term=515
"Работа с презентациями" " Презентации для профессионалов Ссылка на курс" "SF Education" 4.1 "12 600 ₽" "от 1 050 ₽" " В любой момент" "1 месяц" https://tutortop.ru/goto/6273/?term=515
"Работа с презентациями" " Мастер презентации и публичных выступлений Ссылка на курс" Skillbox 4.4 "19 032 ₽" "от 1 586 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/4342/?term=515
"Работа с презентациями" " Публичные выступления Ссылка на курс" Нетология 4.2 "16 100 ₽" "от 1 610 ₽" " 01 февраля" "1.5 месяц" https://tutortop.ru/goto/7821/?term=515
"Работа с презентациями" " PowerPoint + Google Презентации Ссылка на курс" Skillbox 4.4 "12 600 ₽" "от 1 050 ₽" " 06 января" "2 месяца" https://tutortop.ru/goto/4353/?term=515
"Работа с презентациями" " Как подготовиться к профессиональной конференции Ссылка на курс" Skillbox 4.4 "12 000 ₽" "от 1 000 ₽" " 06 января" "2 месяца" https://tutortop.ru/goto/5171/?term=515
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Математика для Data Science" " Основы математики для Data Science Ссылка на курс" Skillbox 4.4 "21 000 ₽" "от 1 750 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/5169/?term=494
"Математика для Data Science" " Теория вероятностей и математическая статистика Ссылка на курс" GeekBrains 4.3 "6 000 ₽" "Рассрочки нет" " 11 января" "1 месяц" https://tutortop.ru/goto/8305/?term=494
"Математика для Data Science" " Математика для анализа данных Ссылка на курс" Нетология 4.2 "16 100 ₽" "от 1 610 ₽" " 29 января" "2 месяца" https://tutortop.ru/goto/4196/?term=494
"Математика для Data Science" " Математика + Machine Learning для Data Science Ссылка на курс" SkillFactory 4.2 "39 900 ₽" "от 3 325 ₽" " 15 января" "5.5 месяцев" https://tutortop.ru/goto/4551/?term=494
"Математика для Data Science" " Математика для Data Science. Продвинутый курс Ссылка на курс" Otus 3.4 "52 500 ₽" "Рассрочки нет" " 25 февраля" "4 месяца" https://tutortop.ru/goto/4626/?term=494
"Математика для Data Science" " Курс по математике для Data Science Ссылка на курс" SkillFactory 4.2 "17 900 ₽" "от 1 492 ₽" " 15 января" "2 месяца" https://tutortop.ru/goto/4567/?term=494
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Deep Learning" " Компьютерное зрение Ссылка на курс" GeekBrains 4.3 "108 000 ₽" "от 4 990 ₽" " 06 января" "11 месяцев" https://tutortop.ru/goto/8295/?term=483
"Deep Learning" " Deep leaning Ссылка на курс" Нетология 4.2 "31 500 ₽" "от 3 150 ₽" " 01 февраля" "2 месяца" https://tutortop.ru/goto/4114/?term=483
"Deep Learning" " Курс Machine Learning и Deep Learning Ссылка на курс" SkillFactory 4.2 "47 900 ₽" "от 3 992 ₽" " В любой момент" "5 месяцев" https://tutortop.ru/goto/4552/?term=483
"Deep Learning" " NLP-разработчик Ссылка на курс" GeekBrains 4.3 "81 000 ₽" "от 4 990 ₽" " 06 января" "10 месяцев" https://tutortop.ru/goto/8063/?term=483
"Deep Learning" " Курс по нейронным сетям Ссылка на курс" SkillFactory 4.2 "36 900 ₽" "от 3 075 ₽" " 15 января" "2.5 месяца" https://tutortop.ru/goto/4565/?term=483
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Аналитика на R" " Язык R для анализа данных Ссылка на курс" Skillbox 4.4 "19 080 ₽" "от 1 590 ₽" " 09 января" "4 месяца" https://tutortop.ru/goto/7892/?term=490
"Аналитика на R" " Язык R для аналитики Ссылка на курс" Нетология 4.2 "17 500 ₽" "от 1 750 ₽" " 15 февраля" "1.5 месяц" https://tutortop.ru/goto/4119/?term=490
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
Копирайтинг " Профессия Сценарист Ссылка на курс" Skillbox 4.4 "70 200 ₽" "от 2 925 ₽" " 06 января" "8 месяцев" https://tutortop.ru/goto/6069/?term=442
Копирайтинг " Факультет Редактуры и копирайтинга Ссылка на курс" GeekBrains 4.3 "72 000 ₽" "от 6 000 ₽" " 28 января" "12 месяцев" https://tutortop.ru/goto/8071/?term=442
Копирайтинг " Контент-маркетолог: создание и управление контентом Ссылка на курс" Нетология 4.2 "55 930 ₽" "от 4 660 ₽" " 15 января" "9.5 месяцев" https://tutortop.ru/goto/4153/?term=442
Копирайтинг " Курс «Копирайтинг» Ссылка на курс" IMBA 4.1 "42 900 ₽" "от 1 788 ₽" " В любой момент" "3 месяца" https://tutortop.ru/goto/8055/?term=442
Копирайтинг " Онлайн-курс контент-менеджеров Ссылка на курс" "Hedu (Irs.academy)" 2.4 "4 450 ₽" "Рассрочки нет" " В любой момент" "4 месяца" https://tutortop.ru/goto/4709/?term=442
Копирайтинг " Профессия: копирайтер Ссылка на курс" "Convert Monster" 4.0 "33 000 ₽" "от 2 750 ₽" " 25 февраля" "2 месяца" https://tutortop.ru/goto/7153/?term=442
Копирайтинг " Коммерческий автор + Редактура и фактчекинг Ссылка на курс" Teachline 3.1 "28 000 ₽" "от 14 000 ₽" " 09 февраля" "2.5 месяца" https://tutortop.ru/goto/5980/?term=442
Копирайтинг " Профессия: копирайтер-маркетолог Ссылка на курс" Interra 3.6 "120 000 ₽" "от 5 000 ₽" " В любой момент" "12 месяцев" https://tutortop.ru/goto/7173/?term=442
Копирайтинг " Профессия Копирайтер PRO Ссылка на курс" Skillbox 4.4 "64 350 ₽" "от 2 925 ₽" " 06 января" "13 месяцев" https://tutortop.ru/goto/5197/?term=442
Копирайтинг " Коммерческий редактор/копирайтер Ссылка на курс" Нетология 4.2 "41 930 ₽" "от 3 494 ₽" " 15 января" "8 месяцев" https://tutortop.ru/goto/4149/?term=442
Копирайтинг " Онлайн-курс по копирайтингу Ссылка на курс" "Hedu (Irs.academy)" 2.4 "2 700 ₽" "Рассрочки нет" " В любой момент" "2 месяца" https://tutortop.ru/goto/4695/?term=442
Копирайтинг " Редактура и фактчекинг Ссылка на курс" Teachline 3.1 "22 000 ₽" "от 11 000 ₽" " 09 февраля" "1 месяц" https://tutortop.ru/goto/4662/?term=442
Копирайтинг " Профессия Редактор с нуля до PRO Ссылка на курс" Skillbox 4.4 "64 350 ₽" "от 2 925 ₽" " 09 января" "12 месяцев" https://tutortop.ru/goto/7891/?term=442
Копирайтинг " Контент-стратег Ссылка на курс" Нетология 4.2 "24 430 ₽" "от 2 443 ₽" " 01 февраля" "3 месяца" https://tutortop.ru/goto/7817/?term=442
Копирайтинг " Коммерческий автор от TexTerra Ссылка на курс" Teachline 3.1 "21 000 ₽" "от 10 500 ₽" " 15 марта" "1.5 месяц" https://tutortop.ru/goto/4656/?term=442
Копирайтинг " Профессия Контент-маркетолог с нуля до PRO Ссылка на курс" Skillbox 4.4 "64 350 ₽" "от 2 925 ₽" " 06 января" "14 месяцев" https://tutortop.ru/goto/8314/?term=442
Копирайтинг " Дата-сторителлинг: о чём говорят цифры Ссылка на курс" Нетология 4.2 "20 930 ₽" "от 2 093 ₽" " 14 февраля" "1.5 месяц" https://tutortop.ru/goto/6584/?term=442
Копирайтинг " Контент-маркетолог Ссылка на курс" Teachline 3.1 "18 000 ₽" "от 9 000 ₽" " 25 февраля" "1.5 месяц" https://tutortop.ru/goto/4674/?term=442
